parasite_index,connected_localities
3812,Atlantic Ocean
20758,Atlantic Ocean
4228,Atlantic Ocean
10574,Atlantic Ocean
3615,Atlantic Ocean
3850,Atlantic Ocean
3617,Pacific Ocean
3628,Pacific Ocean
3622,Indian Ocean
4557,Indian Ocean
4610,Indian Ocean
5778,Indian Ocean
3624,Atlantic Ocean
4104,Atlantic Ocean
4105,Atlantic Ocean
8712,Pacific Ocean
3626,Pacific Ocean
3643,Pacific Ocean
3659,Pacific Ocean
3671,Pacific Ocean
3791,Pacific Ocean
4168,Pacific Ocean
3632,Atlantic Ocean
3753,Indian Ocean
3756,Indian Ocean
3951,Indian Ocean
3991,Indian Ocean
4120,Indian Ocean
3655,Atlantic Ocean
3685,Atlantic Ocean
3971,Atlantic Ocean
4154,Africa
4172,Atlantic Ocean
8196,Atlantic Ocean
3639,Atlantic Ocean
3874,Atlantic Ocean
3653,Atlantic Ocean
3648,Atlantic Ocean
3872,Atlantic Ocean
3651,Atlantic Ocean
3658,Atlantic Ocean
3657,Atlantic Ocean
3878,Europe
3669,Pacific Ocean
3727,Pacific Ocean
8228,Pacific Ocean
8877,Pacific Ocean
10592,Pacific Ocean
20404,Pacific Ocean
20405,Pacific Ocean
20406,Pacific Ocean
20407,Pacific Ocean
20408,Pacific Ocean
20732,Pacific Ocean
20739,Pacific Ocean
20740,Pacific Ocean
21046,Pacific Ocean
21338,Pacific Ocean
21342,Pacific Ocean
21347,Pacific Ocean
21395,Pacific Ocean
28285,Pacific Ocean
22258,Pacific Ocean
29253,Pacific Ocean
29839,Pacific Ocean
28354,Pacific Ocean
28978,Atlantic Ocean
3675,Atlantic Ocean
4142,Atlantic Ocean
10876,Atlantic Ocean
10938,Atlantic Ocean
3680,Pacific Ocean
3807,Pacific Ocean
4073,Pacific Ocean
4098,Pacific Ocean
4101,Pacific Ocean
4164,Pacific Ocean
5746,Pacific Ocean
8665,Pacific Ocean
4229,Atlantic Ocean
3688,Atlantic Ocean
3690,Atlantic Ocean
21388,Atlantic Ocean
3693,North America
3814,North America
21611,North America
23404,North America
3695,Atlantic Ocean
20831,Atlantic Ocean
21085,Atlantic Ocean
3719,Atlantic Ocean
3729,Europe
10642,Europe
21889,Europe
3731,Atlantic Ocean
3801,Atlantic Ocean
3829,Europe
10554,Europe
27719,Europe
21205,Atlantic Ocean
21625,Atlantic Ocean
10570,Europe
3746,Atlantic Ocean
10586,Atlantic Ocean
10613,Atlantic Ocean
21643,Atlantic Ocean
3749,Atlantic Ocean
3750,Atlantic Ocean
3754,Atlantic Ocean
3876,Atlantic Ocean
4046,Atlantic Ocean
3944,Pacific Ocean
3790,Pacific Ocean
20822,Atlantic Ocean
20897,Atlantic Ocean
21331,Atlantic Ocean
29684,Pacific Ocean
20591,Atlantic Ocean
20727,Atlantic Ocean
21170,Atlantic Ocean
21207,Atlantic Ocean
20741,Atlantic Ocean
21634,Atlantic Ocean
21192,Atlantic Ocean
21622,Atlantic Ocean
21310,Atlantic Ocean
22611,Atlantic Ocean
21348,Atlantic Ocean
21898,Atlantic Ocean
21707,Atlantic Ocean
4140,Atlantic Ocean
8823,Atlantic Ocean
21712,Atlantic Ocean
21721,Atlantic Ocean
21663,Atlantic Ocean
4006,Atlantic Ocean
4009,Indian Ocean
4034,Atlantic Ocean
4108,Indian Ocean
3962,Africa
4107,Indian Ocean
21089,Atlantic Ocean
21330,Atlantic Ocean
4150,North America
10003,North America
10939,North America
11927,Indian Ocean
10630,Pacific Ocean
16554,North America
28264,North America
7473,Indian Ocean
7477,Indian Ocean
7498,Pacific Ocean
3802,Atlantic Ocean
3925,Atlantic Ocean
7527,Atlantic Ocean
20478,Atlantic Ocean
5280,North America
6067,North America
5317,North America
3907,Atlantic Ocean
4088,Atlantic Ocean
4121,Atlantic Ocean
3811,Atlantic Ocean
5737,Indian Ocean
10968,Atlantic Ocean
8813,Atlantic Ocean
4102,Indian Ocean
10749,Atlantic Ocean
10750,Atlantic Ocean
21770,Atlantic Ocean
3824,Pacific Ocean
3827,Pacific Ocean
3906,Atlantic Ocean
3833,Atlantic Ocean
3834,Atlantic Ocean
3894,Atlantic Ocean
7460,Atlantic Ocean
21024,Atlantic Ocean
3837,Atlantic Ocean
3851,Pacific Ocean
3895,Atlantic Ocean
4248,Atlantic Ocean
4249,Atlantic Ocean
4251,Atlantic Ocean
3848,Indian Ocean
4103,Indian Ocean
4106,Atlantic Ocean
21631,Atlantic Ocean
3854,Atlantic Ocean
3860,Atlantic Ocean
3865,Atlantic Ocean
4044,Atlantic Ocean
3868,Atlantic Ocean
3870,Atlantic Ocean
4089,Atlantic Ocean
4134,Atlantic Ocean
3881,Asia
21294,Europe
9513,Atlantic Ocean
20792,Atlantic Ocean
21183,Atlantic Ocean
3905,Atlantic Ocean
4136,Atlantic Ocean
21167,Europe
21156,Pacific Ocean
10875,Atlantic Ocean
21567,Atlantic Ocean
21135,Europe
21143,Europe
21150,Europe
21619,Europe
3916,Atlantic Ocean
4075,Atlantic Ocean
4076,Atlantic Ocean
4077,Atlantic Ocean
4078,Atlantic Ocean
10849,Atlantic Ocean
20797,Atlantic Ocean
21698,Atlantic Ocean
3928,Pacific Ocean
17512,Pacific Ocean
28317,Pacific Ocean
28352,Pacific Ocean
21593,Atlantic Ocean
10571,Indian Ocean
27247,Indian Ocean
10558,Europe
7513,Indian Ocean
25429,Indian Ocean
25500,Indian Ocean
26312,Indian Ocean
27225,Indian Ocean
29421,Indian Ocean
29426,Indian Ocean
21844,Atlantic Ocean
4029,Atlantic Ocean
3955,Africa
4038,Pacific Ocean
3961,Indian Ocean
4236,Indian Ocean
7532,Indian Ocean
10966,Indian Ocean
12113,Indian Ocean
3964,Atlantic Ocean
3974,Atlantic Ocean
3976,Atlantic Ocean
16574,Atlantic Ocean
24890,Pacific Ocean
3993,Atlantic Ocean
20786,Atlantic Ocean
4002,Atlantic Ocean
10731,Atlantic Ocean
20761,Atlantic Ocean
20463,Atlantic Ocean
21003,Atlantic Ocean
10578,Atlantic Ocean
4028,Pacific Ocean
27520,Pacific Ocean
20465,Pacific Ocean
20993,Pacific Ocean
21028,Atlantic Ocean
21032,Pacific Ocean
21353,Atlantic Ocean
21654,Atlantic Ocean
5770,Atlantic Ocean
8777,Atlantic Ocean
8814,Atlantic Ocean
10769,Atlantic Ocean
7568,Indian Ocean
10959,Indian Ocean
10967,Indian Ocean
12085,Indian Ocean
21610,Atlantic Ocean
29929,Atlantic Ocean
4080,Europe
4119,Europe
20746,Europe
21114,Europe
21398,Europe
21790,Europe
21857,Europe
21791,Europe
4085,Indian Ocean
7499,Indian Ocean
4092,Europe
4100,Atlantic Ocean
10879,Africa
4116,Europe
20749,Europe
20942,Europe
21846,Europe
4118,Atlantic Ocean
10726,Atlantic Ocean
21442,Atlantic Ocean
4138,North America
16988,North America
4686,South America
4689,Atlantic Ocean
4811,South America
4819,South America
4820,South America
4683,South America
4795,South America
4881,South America
4924,South America
8908,South America
4147,Atlantic Ocean
10587,Atlantic Ocean
4158,Atlantic Ocean
21336,Atlantic Ocean
20605,Atlantic Ocean
21275,Atlantic Ocean
21276,Atlantic Ocean
21724,Atlantic Ocean
20509,Atlantic Ocean
21618,Europe
10838,Atlantic Ocean
21157,Atlantic Ocean
10893,Atlantic Ocean
10601,Africa
21608,Pacific Ocean
20695,Africa
10560,Atlantic Ocean
14651,Atlantic Ocean
4203,Atlantic Ocean
4213,Atlantic Ocean
29003,Pacific Ocean
8684,Pacific Ocean
28223,Europe
4231,Europe
4235,Southern Ocean
4241,Atlantic Ocean
4253,Atlantic Ocean
4413,Australia
10999,Australia
11013,Australia
11466,Australia
4258,Australia
4261,South America
4262,South America
4336,Europe
6228,South America
6731,South America
6760,South America
11043,South America
11210,South America
11211,South America
11212,South America
11219,South America
11222,South America
11223,South America
11224,South America
11225,South America
11226,South America
11227,South America
11228,Africa
11234,South America
11235,Africa
11236,South America
11237,South America
11238,South America
11239,South America
11240,South America
11241,South America
11242,South America
11243,South America
11244,South America
11245,South America
11246,Africa
11247,South America
11248,South America
11249,Africa
11250,South America
11262,Africa
11316,South America
11317,Asia
11493,South America
11522,South America
11544,South America
11545,South America
11572,South America
11633,South America
11634,South America
11693,South America
11694,South America
11696,South America
11723,South America
11724,Africa
11725,South America
11726,Europe
11727,South America
11767,South America
11768,South America
11769,South America
11770,South America
14878,South America
14980,South America
14981,South America
14982,South America
14983,South America
14984,South America
14985,South America
14986,South America
14987,South America
15026,South America
15027,South America
15033,South America
15052,South America
15098,South America
15128,South America
15164,South America
15713,Africa
15718,South America
15756,South America
16795,Europe
14387,Asia
17354,Africa
18561,South America
18562,South America
4264,Australia
22015,Australia
22039,Australia
22088,Australia
11160,Australia
11170,Australia
11194,Australia
11215,Australia
11216,Australia
11366,Australia
11374,Australia
11437,Australia
11631,Australia
11676,Australia
11680,Australia
11682,Australia
11686,Australia
22067,Australia
22068,Australia
11027,Australia
11629,Australia
11673,Australia
4420,Australia
4423,Australia
4480,Australia
11057,Australia
11415,Australia
11425,Australia
11495,Australia
11591,Australia
6259,Asia
25911,Asia
11345,Australia
11710,Australia
4275,Australia
11082,Australia
21939,Australia
22059,Australia
22137,Australia
4277,Australia
21961,Australia
11490,Australia
4282,Australia
11484,Australia
11491,Australia
4284,Australia
11020,Australia
11433,Australia
11546,Australia
11566,Australia
4286,Australia
11052,Australia
4293,Australia
4443,Australia
4445,Australia
11083,Australia
11116,Australia
11123,Australia
11124,Australia
11207,Australia
11294,Australia
11295,Australia
11300,Australia
11301,Australia
11372,Australia
11378,Australia
11391,Australia
11470,Australia
11584,Australia
11590,Australia
11630,Australia
11687,Australia
11689,Australia
11741,Australia
11742,Australia
11746,Australia
11747,Australia
11748,Australia
11749,Australia
11750,Australia
11751,Australia
11753,Australia
11765,Australia
11766,Australia
11777,Australia
11779,Australia
4444,Australia
11101,Australia
11232,Australia
11525,Australia
11691,Australia
11729,Australia
11738,Australia
11744,Australia
11752,Australia
4353,Australia
4375,Australia
4418,Australia
4298,Asia
6224,Water Asia
6713,Water Asia
15153,Water Asia
15753,Water Asia
16941,Water Asia
16955,Asia
16957,Water Asia
27850,Water Asia
4513,Europe
4514,Europe
6197,Europe
6198,Europe
7035,Europe
9025,Europe
9148,Europe
9161,Europe
9193,Europe
9230,Europe
17587,Europe
18839,Europe
18840,Europe
19155,North America
19175,Europe
4301,Australia
11448,Australia
11578,Australia
6897,Europe
7180,Europe
7183,Europe
7184,Europe
7338,Europe
7339,Europe
7341,Europe
15597,Europe
15606,Europe
18032,Europe
18150,Europe
19316,Europe
27056,Asia
27057,Asia
27155,Asia
23227,Europe
11377,Australia
11791,Australia
11096,Australia
11102,Australia
11126,Australia
11130,Australia
11141,Australia
11144,Australia
11145,Australia
11151,Australia
11166,Australia
11186,Australia
11196,Australia
11231,Australia
11304,Australia
11356,Australia
11365,Australia
11388,Australia
11583,Australia
11674,Australia
11678,Australia
11690,Australia
11790,Australia
11115,Australia
11121,Australia
11156,Australia
11179,Australia
11181,Australia
11191,Australia
11368,Australia
11392,Australia
11684,Australia
11099,Australia
11125,Australia
11135,Australia
11140,Australia
11142,Australia
11146,Australia
11148,Australia
11149,Australia
11150,Australia
11159,Australia
11165,Australia
11173,Australia
11188,Australia
11357,Australia
11381,Australia
11382,Australia
11384,Australia
11385,Australia
11416,Australia
11524,Australia
11538,Australia
11627,Australia
11677,Australia
11021,Australia
11022,Australia
11100,Australia
11158,Australia
11178,Australia
11261,Australia
11269,Australia
11313,Australia
11412,Australia
11421,Australia
11422,Australia
11536,Australia
11537,Australia
11585,Australia
11586,Australia
11626,Australia
11685,Australia
11154,Australia
11155,Australia
11169,Australia
11171,Australia
11182,Australia
11230,Australia
11291,Australia
11367,Australia
11393,Australia
11418,Australia
11587,Australia
11588,Australia
11692,Australia
11784,Australia
11792,Australia
11117,Australia
11127,Australia
11128,Australia
11129,Australia
11131,Australia
11134,Australia
11138,Australia
11163,Australia
11183,Australia
11185,Australia
11198,Australia
11213,Australia
11293,Australia
11359,Australia
11362,Australia
11383,Australia
11389,Australia
11411,Australia
11589,Australia
11628,Australia
11776,Australia
11793,Australia
11794,Australia
4431,Australia
4434,Australia
11064,Australia
11364,Australia
11049,Australia
11105,Australia
11177,Australia
11180,Australia
11187,Australia
11419,Australia
11217,Australia
11379,Australia
11795,Australia
11681,Australia
11778,Australia
11050,Australia
11214,Australia
11743,Australia
4338,Australia
11074,Australia
21976,Australia
21912,Australia
21916,Australia
21938,Australia
21952,Australia
21973,Australia
22105,Australia
22135,Australia
22142,Australia
22143,Australia
4342,Australia
4346,Australia
11040,Australia
21971,Australia
22133,Australia
22134,Australia
4349,Australia
4426,Australia
11637,Australia
4352,Australia
4461,Australia
11029,Asia
4357,Australia
4368,Australia
22024,Australia
4359,Australia
4362,Asia
4476,Asia
6482,Asia
6593,Asia
6609,Asia
6617,Asia
9178,Asia
10497,Asia
11080,Asia
11469,Asia
11477,Asia
11668,Asia
13344,Asia
13396,Asia
15594,Europe
15820,Asia
17321,Europe
18828,Asia
22998,South America
24537,Asia
24567,Asia
24585,Asia
25291,Europe
25338,Asia
25883,Asia
26091,Asia
26140,Asia
25839,Asia
26515,Asia
28224,Asia
28641,Asia
28783,Asia
4370,Australia
4373,Australia
11015,Australia
11018,Australia
11326,Australia
11707,Australia
11737,Australia
11780,Australia
21978,Australia
24077,Australia
4395,Australia
11604,Australia
11702,Australia
11708,Australia
11579,Australia
11440,Australia
4401,Australia
11352,Australia
11346,Australia
11703,Australia
11782,Australia
4407,Australia
11745,Australia
11775,Australia
4409,Australia
11344,Australia
11721,Australia
4412,Australia
11515,Australia
11705,Australia
4422,Australia
11494,Australia
4436,Australia
4433,Australia
11061,Australia
11635,Australia
11062,Australia
11063,Australia
11092,Australia
11168,Australia
11369,Australia
4442,Australia
11058,Australia
11303,Australia
11420,Australia
18395,Australia
18396,Australia
22005,Australia
22034,Australia
4451,Australia
4452,Australia
4456,Australia
4457,Australia
4459,Australia
4454,Australia
4458,Australia
8903,Australia
11054,Australia
4465,Australia
4467,Australia
11398,Australia
11409,Australia
11410,Australia
11435,Australia
11569,Australia
11601,Australia
11713,Australia
11787,Australia
22063,Australia
22040,Australia
22061,Australia
11539,Australia
4478,Australia
11139,Australia
11162,Australia
11386,Australia
11387,Australia
11371,Australia
11670,Australia
4489,Europe
5039,Europe
5096,Europe
6833,Europe
7961,Europe
7963,Europe
11828,Europe
15605,Europe
16977,Europe
5493,Africa
14149,Africa
18693,Africa
19347,Africa
19556,Africa
22526,Africa
22535,Africa
22536,Africa
23523,Africa
23535,Africa
23548,Africa
23577,Africa
23596,Africa
23597,Africa
23639,Africa
23650,Africa
23804,Africa
23805,Africa
23806,Africa
23807,Africa
23808,Africa
28646,Africa
30078,Africa
30082,Africa
30191,Africa
30195,Africa
30196,Africa
30197,Africa
30198,Africa
30199,Africa
30200,Africa
30201,Africa
30514,Africa
18765,Europe
18785,Europe
30372,Europe
4503,Asia
7849,Asia
6704,Europe
7898,Africa
7899,Asia
15601,Europe
4526,Europe
11895,Europe
11896,Europe
11899,Europe
11909,Europe
11910,Europe
11913,Europe
22208,Europe
4522,Europe
6717,Europe
11879,Europe
11884,Europe
11891,Europe
11893,Europe
11903,Europe
11918,Europe
30135,Europe
18857,Europe
18876,Europe
13423,Europe
5135,Africa
9179,Europe
9189,Europe
18763,Europe
18784,Europe
18853,Europe
22203,Europe
4546,Asia
6924,Asia
6926,Asia
6958,Asia
6993,Asia
7094,Asia
7127,Asia
7129,Asia
7134,Asia
7149,Asia
7253,Asia
7254,Asia
7255,Asia
8438,Asia
11962,Asia
16096,Asia
16260,Asia
16270,Asia
16271,Asia
16274,Asia
16276,Asia
16280,Asia
16284,Asia
16286,Asia
16293,Asia
16415,Asia
17917,Asia
18020,Asia
22218,Asia
22234,Asia
