,src,trg,nij,score,sdev_cij
0,0,8722,0.5773192979553434,0.9999162142546677,3.898419723084784e-05
1,0,10919,0.5773192979552678,0.999813604904065,8.766049049286917e-06
2,2,4,0.7070878155103555,0.9997947746336564,4.313637886539641e-05
3,2,490,0.7070878155103555,0.9990944008924368,0.00039854123959095946
4,2,497,0.7070878155103555,0.9986370714947196,0.0006868535464316821
5,2,1953,0.7070878155103555,0.9983472389469576,0.0008695330744374167
6,4,6,0.707087815510427,0.9996378451986836,4.31270697657953e-05
7,4,488,0.7070878155102471,0.9996378451986836,4.31270697657898e-05
8,4,490,1.0,0.9988700534836659,0.0003828343106045075
9,4,495,0.5773192979553917,0.9992758215297222,0.00025897861839174014
10,4,497,1.0,0.9982995245586932,0.0007053017249034045
11,4,1953,1.0,0.9979379852752569,0.0009095941293029229
12,5,507,0.5007879407977194,0.999925828815204,3.630896205524505e-05
13,5,688,0.5213489467495461,0.999756345227251,4.427777929854757e-05
14,6,490,0.707087815510427,0.9986419088101977,0.0006927328095887029
15,6,497,0.707087815510427,0.9979563035951008,0.0011728710445252383
16,6,1953,0.707087815510427,0.9975218823545187,0.0014770094918558443
17,6,9537,0.7070878155104801,0.9991897232333949,0.0003089629697437476
18,6,9540,0.7070878155104801,0.9987547655138552,0.0006136806854320587
19,6,10799,0.7070878155104801,0.9962834202301001,0.002343663764243143
20,8,12,0.6149583113378074,0.9998254506817976,2.0756639066153474e-06
21,8,598,0.6800520802677038,0.9999060287273848,4.231016827489161e-05
22,10,12,0.5273575901394578,0.9999171084074787,3.7259248089102535e-05
23,13,844,0.7070878155104596,0.9994409189221661,0.00013295043974305502
24,13,847,0.7070878155104596,0.9990058519038658,0.00043778621232020744
25,13,2260,0.7070878155104596,0.9980690828821325,0.0010939025117136514
26,13,3921,0.7070878155104755,0.9996921777437183,4.313029269229198e-05
27,13,3923,0.7070878155104755,0.9992570013854544,0.00026182359498760693
28,13,3924,0.7070878155104755,0.9988220143935949,0.0005665729272481283
29,19,21,0.9999999999999999,0.9980950392093627,5.117865033166448e-05
30,19,22,0.9999999999999999,0.9961937038411955,0.0012419057271354538
31,19,23,0.9999999999999999,0.9942959835557637,0.0025312809469707955
32,19,24,0.9999999999999999,0.9924018680526138,0.0038169603604178474
33,19,25,0.9999999999999999,0.9905113470703875,0.005098957258945406
34,19,26,0.9999999999999999,0.9886244103866361,0.006377284874569845
35,19,27,0.9999999999999999,0.9867410478176362,0.007651956380175331
36,19,28,0.9999999999999999,0.9848612492182068,0.00892298488983206
37,19,29,0.9999999999999999,0.9829850044815269,0.010190383459112436
38,19,30,0.9999999999999999,0.9811123035389543,0.011454165085405301
39,19,31,0.9999999999999999,0.9792431363598456,0.012714342708228138
40,19,32,0.9999999999999999,0.9773774929513773,0.013970929209537377
41,19,33,0.9999999999999999,0.9755153633583674,0.015223937414036675
42,19,34,0.9999999999999999,0.9736567376630986,0.01647338008948332
43,19,35,0.9999999999999999,0.9718016059851418,0.017719269946992702
44,19,36,0.9999999999999999,0.9699499584811816,0.01896161964134084
45,19,37,0.9999999999999999,0.9681017853448418,0.020200441771265055
46,19,1518,0.7070878155102649,0.9662570768065124,0.02580636262506397
47,19,1519,0.9999999999999999,0.9649547915643644,0.022307104864931877
48,19,1520,0.7070878155102522,0.9644158231331776,0.027288327132407496
49,19,1521,0.9999999999999999,0.9618178458001082,0.024403586662445693
50,19,1523,0.9999999999999999,0.9599848928863514,0.025626986635197798
51,19,1525,0.5773192979554149,0.9607436416313719,0.03364542883307378
52,19,1526,0.9999999999999999,0.9571006926025057,0.027549650285741866
53,19,1548,0.9999999999999999,0.9552765395933551,0.028764156798265123
54,19,2440,0.9999999999999999,0.9534557838908528,0.029975234451129828
55,19,2441,0.7070878155102744,0.9538845342313866,0.03573724707981015
56,19,2442,0.5773192979553405,0.9513801571223102,0.04198796700639939
